ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Badlands NP,BADL,National Park,Midwest ,SD,2022,8,"184,816","8,530","790,514","8,530","1,863","2,889",535,72,452,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2022,"1,006,809","55,984","4,297,631","27,992","10,375","14,929","2,710",590,"2,319",0,0
Badlands NP,BADL,National Park,Midwest ,SD,2022,9,"121,571","6,806","533,861","6,806","1,506","2,758",352,94,268,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2022,"1,006,809","55,984","4,297,631","27,992","10,375","14,929","2,710",590,"2,319",0,0
Badlands NP,BADL,National Park,Midwest ,SD,2022,10,"61,115","4,030","269,093","4,030","1,119","1,052",60,77,254,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2022,"1,006,809","55,984","4,297,631","27,992","10,375","14,929","2,710",590,"2,319",0,0
Badlands NP,BADL,National Park,Midwest ,SD,2022,11,"19,720","2,530","77,737","2,530",0,0,30,2,37,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2022,"1,006,809","55,984","4,297,631","27,992","10,375","14,929","2,710",590,"2,319",0,0
Badlands NP,BADL,National Park,Midwest ,SD,2022,12,"6,266","2,200","24,439","2,200",0,0,0,0,0,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2022,"1,006,809","55,984","4,297,631","27,992","10,375","14,929","2,710",590,"2,319",0,0
Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,1,"43,740",197,"1,191,893",197,"4,635","1,299","6,561","7,850","2,992",0,"4,455",Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,"393,907","2,364","7,785,058","7,092","15,534","4,866","32,197","26,952","28,219",0,"19,655"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,2,"50,584",197,"1,238,879",197,"4,218","1,270","4,179","8,648","2,938",0,"5,075",Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,"393,907","2,364","7,785,058","7,092","15,534","4,866","32,197","26,952","28,219",0,"19,655"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,3,"61,413",197,"1,334,680",197,"3,897","1,182","6,247","3,940","4,346",0,"5,293",Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,"393,907","2,364","7,785,058","7,092","15,534","4,866","32,197","26,952","28,219",0,"19,655"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,4,0,197,0,197,0,0,0,0,0,0,0,Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,"393,907","2,364","7,785,058","7,092","15,534","4,866","32,197","26,952","28,219",0,"19,655"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,5,0,197,0,197,0,0,0,0,0,0,0,Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,"393,907","2,364","7,785,058","7,092","15,534","4,866","32,197","26,952","28,219",0,"19,655"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,6,"26,735",197,"366,277",197,0,0,"1,654",240,0,0,0,Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,"393,907","2,364","7,785,058","7,092","15,534","4,866","32,197","26,952","28,219",0,"19,655"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,7,0,197,0,197,0,0,0,0,0,0,0,Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,"393,907","2,364","7,785,058","7,092","15,534","4,866","32,197","26,952","28,219",0,"19,655"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,8,"10,860",197,"130,326",197,0,0,0,0,0,0,0,Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,"393,907","2,364","7,785,058","7,092","15,534","4,866","32,197","26,952","28,219",0,"19,655"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,9,"26,515",197,"354,872",197,0,0,"1,129",346,54,0,0,Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,"393,907","2,364","7,785,058","7,092","15,534","4,866","32,197","26,952","28,219",0,"19,655"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,10,"51,231",197,"852,185",197,821,468,"2,944",468,"5,191",0,0,Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,"393,907","2,364","7,785,058","7,092","15,534","4,866","32,197","26,952","28,219",0,"19,655"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,11,"62,515",197,"1,166,992",197,937,260,"4,636","2,354","8,211",0,969,Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,"393,907","2,364","7,785,058","7,092","15,534","4,866","32,197","26,952","28,219",0,"19,655"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,12,"60,314",197,"1,148,954",197,"1,026",387,"4,847","3,106","4,487",0,"3,863",Big Bend NP,BIBE,National Park,Intermountain ,TX,2020,"393,907","2,364","7,785,058","7,092","15,534","4,866","32,197","26,952","28,219",0,"19,655"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,1,"50,298",197,"1,132,195",197,"1,069",424,"8,887","3,968","3,850",0,"3,828",Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,"581,220","2,364","11,019,363","7,092","16,985","4,146","48,224","24,688","29,692",0,"44,795"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,2,"43,889",197,"974,911",197,859,354,"2,720","4,101","2,751",0,"7,892",Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,"581,220","2,364","11,019,363","7,092","16,985","4,146","48,224","24,688","29,692",0,"44,795"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,3,"89,914",197,"1,585,254",197,"1,524",533,"5,483","3,793","4,776",0,"4,986",Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,"581,220","2,364","11,019,363","7,092","16,985","4,146","48,224","24,688","29,692",0,"44,795"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,4,"67,628",197,"1,158,408",197,941,417,"4,043","3,047","1,898",0,"4,107",Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,"581,220","2,364","11,019,363","7,092","16,985","4,146","48,224","24,688","29,692",0,"44,795"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,5,"53,067",197,"886,093",197,"1,376",187,"3,316","1,079",980,0,"3,449",Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,"581,220","2,364","11,019,363","7,092","16,985","4,146","48,224","24,688","29,692",0,"44,795"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,6,"33,533",197,"628,880",197,"1,632",395,"4,158",839,854,0,"1,559",Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,"581,220","2,364","11,019,363","7,092","16,985","4,146","48,224","24,688","29,692",0,"44,795"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,7,"27,321",197,"457,979",197,"1,292",106,"2,458",323,403,0,840,Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,"581,220","2,364","11,019,363","7,092","16,985","4,146","48,224","24,688","29,692",0,"44,795"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,8,"20,207",197,"366,494",197,912,93,"2,920",387,381,0,474,Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,"581,220","2,364","11,019,363","7,092","16,985","4,146","48,224","24,688","29,692",0,"44,795"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,9,"28,985",197,"569,724",197,"1,424",290,"3,763","1,110",960,0,"1,699",Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,"581,220","2,364","11,019,363","7,092","16,985","4,146","48,224","24,688","29,692",0,"44,795"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,10,"49,816",197,"904,610",197,"1,911",433,"2,379",788,"3,126",0,"4,147",Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,"581,220","2,364","11,019,363","7,092","16,985","4,146","48,224","24,688","29,692",0,"44,795"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,11,"59,467",197,"1,133,465",197,"1,998",449,"4,635","1,905","3,536",0,"4,971",Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,"581,220","2,364","11,019,363","7,092","16,985","4,146","48,224","24,688","29,692",0,"44,795"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,12,"57,095",197,"1,221,350",197,"2,047",465,"3,462","3,348","6,177",0,"6,843",Big Bend NP,BIBE,National Park,Intermountain ,TX,2021,"581,220","2,364","11,019,363","7,092","16,985","4,146","48,224","24,688","29,692",0,"44,795"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,1,"46,768",225,"940,036",225,"1,900",169,"2,468","4,009","6,231",0,"1,007",Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,"514,107","2,700","9,332,836","8,100","18,184","3,213","26,609","20,415","55,173",0,"8,221"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,2,"47,229",225,"890,945",225,"1,598",319,"2,297","3,217","5,378",0,699,Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,"514,107","2,700","9,332,836","8,100","18,184","3,213","26,609","20,415","55,173",0,"8,221"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,3,"85,414",225,"1,501,340",225,"1,930",504,"4,368","2,030","9,435",0,"1,582",Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,"514,107","2,700","9,332,836","8,100","18,184","3,213","26,609","20,415","55,173",0,"8,221"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,4,"59,337",225,"1,010,075",225,"1,736",464,"1,761",624,"7,313",0,520,Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,"514,107","2,700","9,332,836","8,100","18,184","3,213","26,609","20,415","55,173",0,"8,221"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,5,"40,722",225,"716,590",225,"1,392",151,"2,780",548,"3,808",0,818,Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,"514,107","2,700","9,332,836","8,100","18,184","3,213","26,609","20,415","55,173",0,"8,221"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,6,"22,385",225,"374,029",225,"1,053",183,"1,772",177,977,0,230,Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,"514,107","2,700","9,332,836","8,100","18,184","3,213","26,609","20,415","55,173",0,"8,221"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,7,"19,117",225,"315,250",225,"1,136",124,"1,362",107,640,0,208,Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,"514,107","2,700","9,332,836","8,100","18,184","3,213","26,609","20,415","55,173",0,"8,221"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,8,"14,915",225,"230,696",225,852,58,594,37,599,0,15,Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,"514,107","2,700","9,332,836","8,100","18,184","3,213","26,609","20,415","55,173",0,"8,221"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,9,"23,710",225,"440,453",225,"1,330",140,"1,702","1,572","1,503",0,250,Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,"514,107","2,700","9,332,836","8,100","18,184","3,213","26,609","20,415","55,173",0,"8,221"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,10,"45,546",225,"833,567",225,"1,384",384,"1,835","1,914","5,507",0,935,Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,"514,107","2,700","9,332,836","8,100","18,184","3,213","26,609","20,415","55,173",0,"8,221"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,11,"57,158",225,"1,069,124",225,"1,679",335,"2,753","3,042","7,183",0,976,Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,"514,107","2,700","9,332,836","8,100","18,184","3,213","26,609","20,415","55,173",0,"8,221"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,12,"51,806",225,"1,010,731",225,"2,194",382,"2,917","3,138","6,599",0,981,Big Bend NP,BIBE,National Park,Intermountain ,TX,2022,"514,107","2,700","9,332,836","8,100","18,184","3,213","26,609","20,415","55,173",0,"8,221"
Biscayne NP,BISC,National Park,Southeast ,FL,2020,1,"79,041",0,"240,938",0,0,0,78,0,0,0,81,Biscayne NP,BISC,National Park,Southeast ,FL,2020,"402,770",0,"1,237,687",0,0,0,145,0,0,0,"1,079"
Biscayne NP,BISC,National Park,Southeast ,FL,2020,2,"91,655",0,"278,830",0,0,0,67,0,0,0,94,Biscayne NP,BISC,National Park,Southeast ,FL,2020,"402,770",0,"1,237,687",0,0,0,145,0,0,0,"1,079"
Biscayne NP,BISC,National Park,Southeast ,FL,2020,3,"11,052",0,"37,476",0,0,0,0,0,0,0,180,Biscayne NP,BISC,National Park,Southeast ,FL,2020,"402,770",0,"1,237,687",0,0,0,145,0,0,0,"1,079"
Biscayne NP,BISC,National Park,Southeast ,FL,2020,4,"2,358",0,"7,074",0,0,0,0,0,0,0,0,Biscayne NP,BISC,National Park,Southeast ,FL,2020,"402,770",0,"1,237,687",0,0,0,145,0,0,0,"1,079"
Biscayne NP,BISC,National Park,Southeast ,FL,2020,5,"43,692",0,"131,076",0,0,0,0,0,0,0,0,Biscayne NP,BISC,National Park,Southeast ,FL,2020,"402,770",0,"1,237,687",0,0,0,145,0,0,0,"1,079"
Biscayne NP,BISC,National Park,Southeast ,FL,2020,6,"32,646",0,"97,938",0,0,0,0,0,0,0,0,Biscayne NP,BISC,National Park,Southeast ,FL,2020,"402,770",0,"1,237,687",0,0,0,145,0,0,0,"1,079"
Biscayne NP,BISC,National Park,Southeast ,FL,2020,7,"28,770",0,"86,310",0,0,0,0,0,0,0,0,Biscayne NP,BISC,National Park,Southeast ,FL,2020,"402,770",0,"1,237,687",0,0,0,145,0,0,0,"1,079"
Biscayne NP,BISC,National Park,Southeast ,FL,2020,8,"34,416",0,"103,248",0,0,0,0,0,0,0,0,Biscayne NP,BISC,National Park,Southeast ,FL,2020,"402,770",0,"1,237,687",0,0,0,145,0,0,0,"1,079"
Biscayne NP,BISC,National Park,Southeast ,FL,2020,9,"24,678",0,"78,354",0,0,0,0,0,0,0,180,Biscayne NP,BISC,National Park,Southeast ,FL,2020,"402,770",0,"1,237,687",0,0,0,145,0,0,0,"1,079"
Biscayne NP,BISC,National Park,Southeast ,FL,2020,10,"17,526",0,"56,898",0,0,0,0,0,0,0,180,Biscayne NP,BISC,National Park,Southeast ,FL,2020,"402,770",0,"1,237,687",0,0,0,145,0,0,0,"1,079"
Biscayne NP,BISC,National Park,Southeast ,FL,2020,11,"16,320",0,"53,280",0,0,0,0,0,0,0,180,Biscayne NP,BISC,National Park,Southeast ,FL,2020,"402,770",0,"1,237,687",0,0,0,145,0,0,0,"1,079"
Biscayne NP,BISC,National Park,Southeast ,FL,2020,12,"20,616",0,"66,265",0,0,0,0,0,0,0,184,Biscayne NP,BISC,National Park,Southeast ,FL,2020,"402,770",0,"1,237,687",0,0,0,145,0,0,0,"1,079"
Biscayne NP,BISC,National Park,Southeast ,FL,2021,1,"59,970",0,"191,479",0,0,0,300,0,0,0,182,Biscayne NP,BISC,National Park,Southeast ,FL,2021,"705,655",0,"2,223,481",0,0,0,"2,240",0,0,0,"2,198"
Biscayne NP,BISC,National Park,Southeast ,FL,2021,2,"56,112",0,"182,614",0,0,0,415,0,0,0,180,Biscayne NP,BISC,National Park,Southeast ,FL,2021,"705,655",0,"2,223,481",0,0,0,"2,240",0,0,0,"2,198"
Biscayne NP,BISC,National Park,Southeast ,FL,2021,3,"70,526",0,"225,067",0,0,0,375,0,0,0,187,Biscayne NP,BISC,National Park,Southeast ,FL,2021,"705,655",0,"2,223,481",0,0,0,"2,240",0,0,0,"2,198"
Biscayne NP,BISC,National Park,Southeast ,FL,2021,4,"63,980",0,"203,989",0,0,0,315,0,0,0,187,Biscayne NP,BISC,National Park,Southeast ,FL,2021,"705,655",0,"2,223,481",0,0,0,"2,240",0,0,0,"2,198"
Biscayne NP,BISC,National Park,Southeast ,FL,2021,5,"79,373",0,"243,590",0,0,0,45,0,0,0,183,Biscayne NP,BISC,National Park,Southeast ,FL,2021,"705,655",0,"2,223,481",0,0,0,"2,240",0,0,0,"2,198"
Biscayne NP,BISC,National Park,Southeast ,FL,2021,6,"55,866",0,"173,480",0,0,0,60,0,0,0,185,Biscayne NP,BISC,National Park,Southeast ,FL,2021,"705,655",0,"2,223,481",0,0,0,"2,240",0,0,0,"2,198"
Biscayne NP,BISC,National Park,Southeast ,FL,2021,7,"51,016",0,"159,337",0,0,0,80,0,0,0,182,Biscayne NP,BISC,National Park,Southeast ,FL,2021,"705,655",0,"2,223,481",0,0,0,"2,240",0,0,0,"2,198"
Biscayne NP,BISC,National Park,Southeast ,FL,2021,8,"46,213",0,"144,086",0,0,0,45,0,0,0,182,Biscayne NP,BISC,National Park,Southeast ,FL,2021,"705,655",0,"2,223,481",0,0,0,"2,240",0,0,0,"2,198"
Biscayne NP,BISC,National Park,Southeast ,FL,2021,9,"56,434",0,"174,655",0,0,0,40,0,0,0,183,Biscayne NP,BISC,National Park,Southeast ,FL,2021,"705,655",0,"2,223,481",0,0,0,"2,240",0,0,0,"2,198"
Biscayne NP,BISC,National Park,Southeast ,FL,2021,10,"41,834",0,"131,645",0,0,0,75,0,0,0,181,Biscayne NP,BISC,National Park,Southeast ,FL,2021,"705,655",0,"2,223,481",0,0,0,"2,240",0,0,0,"2,198"
Biscayne NP,BISC,National Park,Southeast ,FL,2021,11,"54,005",0,"173,824",0,0,0,310,0,0,0,182,Biscayne NP,BISC,National Park,Southeast ,FL,2021,"705,655",0,"2,223,481",0,0,0,"2,240",0,0,0,"2,198"
Biscayne NP,BISC,National Park,Southeast ,FL,2021,12,"70,326",0,"219,715",0,0,0,180,0,0,0,184,Biscayne NP,BISC,National Park,Southeast ,FL,2021,"705,655",0,"2,223,481",0,0,0,"2,240",0,0,0,"2,198"
Biscayne NP,BISC,National Park,Southeast ,FL,2022,1,"55,096",0,"176,354",0,0,0,379,0,0,0,82,Biscayne NP,BISC,National Park,Southeast ,FL,2022,"701,023",0,"2,176,928",0,0,0,"2,267",0,0,0,810
Biscayne NP,BISC,National Park,Southeast ,FL,2022,2,"62,829",0,"204,376",0,0,0,543,0,0,0,119,Biscayne NP,BISC,National Park,Southeast ,FL,2022,"701,023",0,"2,176,928",0,0,0,"2,267",0,0,0,810
Biscayne NP,BISC,National Park,Southeast ,FL,2022,3,"64,243",0,"206,122",0,0,0,348,0,0,0,210,Biscayne NP,BISC,National Park,Southeast ,FL,2022,"701,023",0,"2,176,928",0,0,0,"2,267",0,0,0,810
Biscayne NP,BISC,National Park,Southeast ,FL,2022,4,"63,574",0,"200,611",0,0,0,291,0,0,0,121,Biscayne NP,BISC,National Park,Southeast ,FL,2022,"701,023",0,"2,176,928",0,0,0,"2,267",0,0,0,810
Biscayne NP,BISC,National Park,Southeast ,FL,2022,5,"70,048",0,"217,610",0,0,0,237,0,0,0,74,Biscayne NP,BISC,National Park,Southeast ,FL,2022,"701,023",0,"2,176,928",0,0,0,"2,267",0,0,0,810
Biscayne NP,BISC,National Park,Southeast ,FL,2022,6,"54,233",0,"164,282",0,0,0,57,0,0,0,9,Biscayne NP,BISC,National Park,Southeast ,FL,2022,"701,023",0,"2,176,928",0,0,0,"2,267",0,0,0,810
Biscayne NP,BISC,National Park,Southeast ,FL,2022,7,"68,066",0,"208,495",0,0,0,170,0,0,0,9,Biscayne NP,BISC,National Park,Southeast ,FL,2022,"701,023",0,"2,176,928",0,0,0,"2,267",0,0,0,810
Biscayne NP,BISC,National Park,Southeast ,FL,2022,8,"52,652",0,"159,709",0,0,0,64,0,0,0,9,Biscayne NP,BISC,National Park,Southeast ,FL,2022,"701,023",0,"2,176,928",0,0,0,"2,267",0,0,0,810
Biscayne NP,BISC,National Park,Southeast ,FL,2022,9,"45,857",0,"140,187",0,0,0,105,0,0,0,4,Biscayne NP,BISC,National Park,Southeast ,FL,2022,"701,023",0,"2,176,928",0,0,0,"2,267",0,0,0,810
Biscayne NP,BISC,National Park,Southeast ,FL,2022,10,"44,757",0,"136,048",0,0,0,44,0,0,0,30,Biscayne NP,BISC,National Park,Southeast ,FL,2022,"701,023",0,"2,176,928",0,0,0,"2,267",0,0,0,810
Biscayne NP,BISC,National Park,Southeast ,FL,2022,11,"54,538",0,"165,608",0,0,0,8,0,0,0,75,Biscayne NP,BISC,National Park,Southeast ,FL,2022,"701,023",0,"2,176,928",0,0,0,"2,267",0,0,0,810
Biscayne NP,BISC,National Park,Southeast ,FL,2022,12,"65,130",0,"197,526",0,0,0,21,0,0,0,68,Biscayne NP,BISC,National Park,Southeast ,FL,2022,"701,023",0,"2,176,928",0,0,0,"2,267",0,0,0,810
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,1,"8,107",0,"19,759",0,0,0,3,14,0,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,"341,620",0,"1,874,808",0,0,0,"18,768","10,979","2,419",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,2,"9,112",0,"21,408",0,0,0,7,13,2,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,"341,620",0,"1,874,808",0,0,0,"18,768","10,979","2,419",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,3,"5,849",0,"11,305",0,0,0,7,13,0,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,"341,620",0,"1,874,808",0,0,0,"18,768","10,979","2,419",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,4,"19,803",0,"34,708",0,0,0,0,0,0,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,"341,620",0,"1,874,808",0,0,0,"18,768","10,979","2,419",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,5,"25,976",0,"107,752",0,0,0,0,0,0,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,"341,620",0,"1,874,808",0,0,0,"18,768","10,979","2,419",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,6,"27,583",0,"265,350",0,0,0,"3,514","1,901",721,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,"341,620",0,"1,874,808",0,0,0,"18,768","10,979","2,419",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,7,"61,521",0,"426,274",0,0,0,"4,953","2,366",631,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,"341,620",0,"1,874,808",0,0,0,"18,768","10,979","2,419",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,8,"58,097",0,"387,074",0,0,0,"4,427","1,887",525,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,"341,620",0,"1,874,808",0,0,0,"18,768","10,979","2,419",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,9,"48,257",0,"334,776",0,0,0,"3,249","2,548",281,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,"341,620",0,"1,874,808",0,0,0,"18,768","10,979","2,419",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,10,"47,739",0,"188,031",0,0,0,"2,024","1,913",223,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,"341,620",0,"1,874,808",0,0,0,"18,768","10,979","2,419",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,11,"23,249",0,"59,586",0,0,0,526,299,36,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,"341,620",0,"1,874,808",0,0,0,"18,768","10,979","2,419",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,12,"6,327",0,"18,785",0,0,0,58,25,0,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2020,"341,620",0,"1,874,808",0,0,0,"18,768","10,979","2,419",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2021,1,"8,759",0,"25,291",0,0,0,25,47,0,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2021,"308,910",0,"1,861,523",0,0,0,"17,020","13,825","2,035",0,0
